,btc_open,btc_close,btc_high,btc_low,btc_volume,btc_amount,eth_open,eth_close,eth_high,eth_low,eth_volume,eth_amount,xrp_open,xrp_close,xrp_high,xrp_low,xrp_volume,xrp_amount,Open,High,Low,Close,Adj Close,Volume,usdcny
2020-08-10,11890.3,11392.1,11933.2,11127.3,6360.97783694,73435511.9236306,395.39,379.02,398.13,366.71,87291.0488519,33541885.762608748,0.29468,0.28305,0.30722,0.26655,28076551.57171284,8122039.657044083,3356.0400390625,3363.2900390625,3335.43994140625,3360.469970703125,3360.469970703125,4318570000,6.971265833545865
2020-08-11,11392.1,11564.7,11615.8,11152.4,3634.25218513,41577942.73027235,379.02,387.12,389.19,366.02,69061.36814108,26237972.29665634,0.28309,0.28226,0.28737,0.27191,17922359.20086783,5039536.851863165,3370.340087890625,3381.010009765625,3326.43994140625,3333.68994140625,3333.68994140625,5087650000,6.947042349147077
2020-08-12,11565.0,11775.6,11787.0,11272.8,4156.27605326,48028002.86890692,387.16,424.43,431.48,376.2,141673.79875427,56930643.180764765,0.28231,0.29414,0.29543,0.27242,22145407.95098518,6241074.788355588,3355.4599609375,3387.889892578125,3355.4599609375,3380.35009765625,3380.35009765625,3768560000,6.945714042987002
2020-08-13,11775.7,11759.7,11850.0,11635.6,2906.7836547,34125775.08157927,424.44,438.1,444.38,417.25,108792.09152228,46914656.11017267,0.29427,0.3,0.3072,0.28954,21265816.8993351,6346435.181172593,3372.949951171875,3387.239990234375,3363.35009765625,3373.429931640625,3373.429931640625,3648810000,6.9455759317163865
2020-08-14,11759.8,11854.4,11980.0,11668.6,4069.58175049,48282087.2658862,438.11,432.12,442.87,427.1,71076.17548672,30935935.733961537,0.29999,0.2988,0.3053,0.29177,13892639.25706976,4165619.5001687896,3368.659912109375,3378.510009765625,3361.639892578125,3372.85009765625,3372.85009765625,3193400000,6.949970371624482
2020-08-17,12280.8,11945.4,12383.1,11250.0,5191.99726781,62737295.57808795,430.88,421.92,433.64,414.78,76538.41259209,32590174.642982423,0.31533,0.30261,0.32162,0.277,23379012.95484967,7203316.6759034395,3380.860107421875,3387.590087890625,3379.219970703125,3381.989990234375,3381.989990234375,3671290000,6.940183919682781
2020-08-18,11945.4,11753.3,12019.6,11563.5,5696.51423367,67083607.09751782,421.92,407.39,426.72,393.54,130006.43069132,53077958.564025864,0.30241,0.28978,0.319,0.278,32964743.36828071,9641723.849286499,3387.0400390625,3395.06005859375,3370.14990234375,3389.780029296875,3389.780029296875,3881310000,6.921468167310599
2020-08-19,11753.4,11858.0,11879.7,11667.4,3045.36114031,35922896.96573277,407.39,415.91,418.88,402.21,89474.40207164,36903595.306062326,0.28979,0.29216,0.29458,0.28446,11313596.89206037,3288539.4459433905,3392.510009765625,3399.5400390625,3369.659912109375,3374.85009765625,3374.85009765625,3884480000,6.911254504315762
2020-08-20,11858.0,11529.4,11878.0,11492.8,4107.07341878,48133950.69381449,415.91,387.96,418.66,385.09,119151.23931895,48142531.30107221,0.29215,0.27929,0.29575,0.27708,16846868.27653944,4829670.391913726,3360.47998046875,3390.800048828125,3354.68994140625,3385.510009765625,3385.510009765625,3642850000,6.918565400843881
2020-08-21,11529.3,11665.3,11685.0,11379.0,2767.71720714,31954463.633810055,387.96,395.29,396.94,380.0,65316.86960068,25389944.996280488,0.2793,0.28608,0.28676,0.27307,11727416.08098582,3273171.2944173687,3386.010009765625,3399.9599609375,3379.31005859375,3397.159912109375,3397.159912109375,3705420000,6.923527912312006
2020-08-24,11751.4,11320.7,11765.8,11080.5,4400.57820135,50297421.226904035,407.68,382.98,409.0,369.91,125549.80009289,48631137.11789739,0.28845,0.27638,0.29015,0.26998,16926131.60674983,4716926.4726502225,3418.090087890625,3432.090087890625,3413.1298828125,3431.280029296875,3431.280029296875,3728690000,6.912889339073183
2020-08-25,11320.7,11460.7,11536.5,11243.6,3754.66655695,42797831.35520786,382.97,385.92,392.85,377.4,62035.11181327,23880923.04139449,0.27637,0.27648,0.28085,0.27396,10893530.5109681,3018769.1848809384,3435.949951171875,3444.2099609375,3425.840087890625,3443.6201171875,3443.6201171875,3619300000,6.913069239884882
2020-08-26,11460.8,11327.9,11584.7,11127.0,4773.82465598,54132236.30874076,385.91,383.23,397.03,371.68,81038.30244768,31041231.60320114,0.27645,0.26465,0.2783,0.254,20333659.31044585,5424725.500437099,3449.969970703125,3481.070068359375,3444.14990234375,3478.72998046875,3478.72998046875,3754360000,6.89303588090593
2020-08-27,11329.0,11527.4,11540.0,11279.1,2829.93797101,32362796.512630314,383.3,395.12,397.81,379.77,45151.27425895,17643848.173180968,0.2647,0.27166,0.27315,0.25998,8821915.15654116,2359353.2591326223,3485.139892578125,3501.3798828125,3468.35009765625,3484.550048828125,3484.550048828125,3929560000,6.888277147213281
2020-08-28,11527.4,11467.4,11577.6,11423.1,2218.82286928,25519800.91225624,395.13,398.67,405.66,391.88,48964.34076138,19592601.929105565,0.2716,0.27384,0.2768,0.26874,6956118.79726838,1899987.6429209763,3494.68994140625,3509.22998046875,3484.320068359375,3508.010009765625,3508.010009765625,3855880000,6.8610155266470825
2020-08-31,11651.6,11922.4,12049.4,11530.1,4430.53125008,52596404.71018744,433.78,475.47,488.7,429.44,158202.11759979,73857521.36566888,0.28115,0.29525,0.29888,0.27587,20932191.28767391,6086453.029996028,3509.72998046875,3514.77001953125,3493.25,3500.31005859375,3500.31005859375,4342290000,6.843467336683417
2020-09-01,11922.5,11387.6,11952.4,11155.0,5319.0297894,61354174.39694044,475.48,439.61,481.45,419.38,201686.55833065,90785154.47083162,0.29511,0.27591,0.30415,0.25,29174069.25087176,8221561.562497685,3507.43994140625,3528.030029296875,3494.60009765625,3526.64990234375,3526.64990234375,4083110000,6.8189705514307155
2020-09-02,11387.6,10136.2,11458.7,9900.0,8753.75581105,94769303.96324575,439.6,381.39,450.7,371.0,244669.1494008,101151454.71277784,0.2759,0.24403,0.27631,0.23586,27838458.1581837,7267126.246206677,3543.760009765625,3588.110107421875,3535.22998046875,3580.840087890625,3580.840087890625,4285190000,6.827080347356884
2020-09-03,10134.6,10447.2,10625.0,9825.0,10253.79712846,106170415.52560376,381.4,385.26,400.08,353.88,171428.49967042,66161961.6029821,0.244,0.25393,0.26577,0.24001,32033875.02476305,8053491.5066909185,3564.739990234375,3564.85009765625,3427.409912109375,3455.06005859375,3455.06005859375,4898680000,6.840091424701599
2020-09-04,10447.1,10166.4,10565.2,9836.9,13167.1919902,133940966.20651345,385.26,335.07,394.66,303.0,218846.85450074,76416424.78337039,0.25383,0.23736,0.25959,0.23131,36591304.01528933,8896297.24374101,3453.60009765625,3479.14990234375,3349.6298828125,3426.9599609375,3426.9599609375,4431440000,6.84056747171086
2020-09-08,10127.1,10219.7,10341.8,9983.7,3004.00307099,30600579.134909436,337.37,350.86,358.9,330.8,80969.11678056,28010850.9019584,0.23667,0.23904,0.24279,0.23313,9809284.42319243,2341158.2149822027,3371.8798828125,3379.969970703125,3329.27001953125,3331.840087890625,3331.840087890625,4665600000,6.844123886296138
2020-09-09,10219.6,10338.0,10482.7,10211.4,3789.32033793,39177534.48894297,350.68,367.96,377.16,349.86,111073.50936599,40784176.33417362,0.23902,0.24314,0.25473,0.23884,15995226.92950785,3908752.7136787623,3369.820068359375,3424.77001953125,3366.840087890625,3398.9599609375,3398.9599609375,3920830000,6.844814405843881
2020-09-10,10337.9,10386.9,10395.5,10196.6,2377.07712515,24470994.074811324,367.86,373.63,375.08,355.72,76035.32653026,27815643.476140015,0.24311,0.24251,0.24441,0.23693,10705634.45536944,2583021.665890656,3412.56005859375,3425.550048828125,3329.25,3339.18994140625,3339.18994140625,4192250000,6.837876614060257
2020-09-11,10387.0,10440.2,10476.9,10270.1,1666.94276005,17296369.988436416,373.63,387.81,388.45,364.51,55802.57346343,20935987.290168867,0.24252,0.2475,0.24873,0.24021,7954529.3265531,1942249.6102290777,3352.699951171875,3368.949951171875,3310.469970703125,3340.969970703125,3340.969970703125,3704450000,6.836763961531973
2020-09-14,10672.3,10785.0,10930.1,10606.5,4378.23775425,47177935.05008671,377.14,364.17,382.34,362.43,101182.12857697,37570860.85853687,0.24564,0.24333,0.24937,0.24222,9011984.48762718,2213219.2903138823,3363.56005859375,3402.929931640625,3363.56005859375,3383.5400390625,3383.5400390625,3832130000,6.819383630852138
2020-09-15,10784.9,10954.7,11091.9,10665.1,4229.84321714,46111235.93396533,364.05,365.15,373.29,355.0,70874.51348078,25810649.438215863,0.24331,0.24662,0.25109,0.23416,11520127.91032893,2793836.06366619,3407.72998046875,3419.47998046875,3389.25,3401.199951171875,3401.199951171875,4051460000,6.7714429868819375
2020-09-16,10954.7,10938.7,11043.7,10746.5,3121.63589363,33985407.09901703,365.09,389.35,394.06,363.42,94663.18062252,36127490.510460645,0.24672,0.25207,0.25857,0.24607,16970063.29894774,4276195.791580433,3411.22998046875,3428.919921875,3384.449951171875,3385.489990234375,3385.489990234375,4710030000,6.759541663156121
2020-09-17,10938.8,10932.3,11037.0,10815.1,2104.08429366,22964818.35307101,389.3,384.41,392.54,375.52,77000.25491946,29481784.105989814,0.25208,0.25071,0.25518,0.24637,9760129.05535592,2450225.4780738526,3346.860107421875,3375.169921875,3328.820068359375,3357.010009765625,3357.010009765625,4371940000,6.769602441298636
2020-09-18,10932.4,11081.6,11178.2,10890.0,1888.93772481,20826842.08482107,384.42,385.15,388.49,377.0,50186.2762596,19247986.37604028,0.25072,0.25118,0.25485,0.2474,9008616.22331715,2261508.286677545,3357.3798828125,3362.27001953125,3292.39990234375,3319.469970703125,3319.469970703125,7068700000,6.773092199780275
2020-09-21,10417.1,10528.8,10571.8,10357.6,2495.44445648,26103733.99065683,340.25,344.13,346.81,335.5,63428.65032044,21693989.70676811,0.23099,0.23305,0.23446,0.2293,8050611.40130323,1866917.5889184629,3285.570068359375,3285.570068359375,3229.10009765625,3281.06005859375,3281.06005859375,4828350000,6.786459658946296
2020-09-22,10528.8,10241.7,10535.4,10137.6,3055.10883414,31686806.70103726,344.14,320.76,344.61,313.36,78124.44380111,25989648.523805857,0.233,0.22155,0.23514,0.22036,11671623.4579932,2669364.9191320664,3295.75,3320.31005859375,3270.949951171875,3315.570068359375,3315.570068359375,3963300000,6.775979557069848
2020-09-23,10241.7,10736.3,10792.5,10194.2,2843.34745818,29881440.27669734,320.73,349.02,353.15,316.81,71778.40218645,24207458.780564584,0.22164,0.23279,0.23397,0.2195,9904541.5637694,2251899.6826707157,3320.110107421875,3323.35009765625,3232.570068359375,3236.919921875,3236.919921875,4364500000,6.793790626069107
2020-09-24,10736.2,10688.2,10759.2,10554.8,2122.74079415,22619114.446191788,348.89,351.98,357.84,337.52,52897.72967619,18330355.05248563,0.23275,0.24152,0.24468,0.22967,11366585.66753252,2696587.3354528085,3226.139892578125,3278.699951171875,3209.449951171875,3246.590087890625,3246.590087890625,4599470000,6.829282954057535
2020-09-25,10688.2,10729.0,10823.0,10646.9,1368.71840622,14666559.619173614,352.06,353.92,356.38,345.73,34349.19202403,12090132.503465964,0.24153,0.2415,0.24561,0.2377,5563766.42237428,1347853.698741121,3236.659912109375,3306.8798828125,3228.43994140625,3298.4599609375,3298.4599609375,3792220000,6.8292074952724775
2020-09-28,10693.1,10840.2,10872.3,10630.0,1119.5932882,12002442.830968583,353.96,359.69,360.53,350.34,20546.88848052,7298908.545889822,0.241,0.2425,0.24648,0.23832,2790358.5210426,675749.1027505118,3333.89990234375,3360.739990234375,3332.909912109375,3351.60009765625,3351.60009765625,3946060000,6.813196229648671
2020-09-29,10840.2,10777.2,10846.8,10658.2,935.62176325,10047258.698641257,359.69,359.66,361.45,351.45,17225.61968212,6135875.366246667,0.24282,0.24167,0.24282,0.23752,2068852.63781967,497371.71540635603,3350.919921875,3357.919921875,3327.5400390625,3335.469970703125,3335.469970703125,3651880000,6.817381644163391
2020-09-30,10777.2,10620.1,10917.5,10437.5,2273.32448141,24280779.681975972,359.79,352.92,369.59,345.31,33712.96568383,12048709.01432516,0.24184,0.23821,0.24447,0.23348,3979851.47553247,955023.706000213,3341.2099609375,3393.56005859375,3340.469970703125,3363.0,3363.0,4722530000,6.809019473864025
2020-10-01,10619.4,10566.5,10663.7,10371.6,2010.12370424,21111241.493880965,352.77,345.46,354.46,333.83,31307.99537278,10743954.397335822,0.23796,0.2337,0.23929,0.22781,4569807.08253222,1063030.5072313456,3385.8701171875,3397.179931640625,3361.389892578125,3380.800048828125,3380.800048828125,4070530000,6.790759019741321
2020-10-02,10566.6,10539.0,10599.6,10483.4,617.07135365,6507069.820794556,345.5,345.9,350.91,343.68,9700.37388013,3365901.8568947166,0.23396,0.23266,0.23482,0.23251,801447.3592725,187189.14651791754,3338.93994140625,3369.10009765625,3323.68994140625,3348.419921875,3348.419921875,3961550000,6.7907928388746805
2020-10-05,10792.5,10570.3,10800.0,10525.0,1811.5187879,19270328.87882825,353.61,340.3,355.0,336.82,25368.82678178,8765013.828138838,0.25033,0.24497,0.25938,0.24029,10453680.5148448,2613111.997378985,3367.27001953125,3409.570068359375,3367.27001953125,3408.60009765625,3408.60009765625,3686920000,6.808973487423521
2020-10-06,10570.1,10667.1,10680.4,10532.9,1419.94662291,15043704.946042938,340.27,341.66,343.19,333.02,15732.39241333,5332638.783112811,0.24473,0.24879,0.25128,0.24029,3805228.7488128,937623.7405446642,3408.739990234375,3431.56005859375,3354.5400390625,3360.969970703125,3360.969970703125,4443380000,6.791945739720221
2020-10-07,10666.7,10923.6,10947.4,10532.4,1919.82356714,20788596.19742669,341.64,350.98,353.07,334.25,16523.27297657,5705972.58566891,0.24867,0.25131,0.2528,0.24208,5450848.89388288,1353033.2099687522,3384.56005859375,3426.260009765625,3384.56005859375,3419.43994140625,3419.43994140625,3807830000,6.791333899745115
2020-10-08,10923.6,11052.9,11101.0,10833.3,1127.66673597,12413609.63915222,350.98,365.0,368.58,346.99,17457.29960312,6263403.705428272,0.25143,0.2531,0.25658,0.24929,4969960.40525306,1251683.9170304767,3434.280029296875,3447.280029296875,3428.14990234375,3446.830078125,3446.830078125,3856190000,6.790820229494262
2020-10-09,11052.8,11294.4,11488.7,11051.5,1515.47941721,17182282.64716774,364.88,370.58,378.32,364.7,19338.37981313,7219212.336919123,0.25298,0.25405,0.2603,0.25285,4251774.56816765,1091386.873872086,3459.669921875,3482.340087890625,3458.070068359375,3477.139892578125,3477.139892578125,3939060000,6.70173802458669
2020-10-12,11530.6,11419.4,11554.5,11307.6,1397.2409329,15972907.685979098,386.47,381.09,387.66,374.55,24694.9867188,9416641.29866436,0.25607,0.2565,0.26018,0.25276,3732027.91560857,955131.6098798075,3500.02001953125,3549.85009765625,3499.610107421875,3534.219970703125,3534.219970703125,3428970000,6.744469870327994
2020-10-13,11420.9,11416.4,11544.3,11288.4,1336.83313052,15230957.298618894,381.09,378.63,387.32,371.43,22589.11829773,8563952.322415404,0.25654,0.24918,0.25837,0.24599,6041168.55488603,1519204.048896188,3534.010009765625,3534.010009765625,3500.860107421875,3511.929931640625,3511.929931640625,3605150000,6.73521676423178
2020-10-14,11418.2,11503.9,11610.0,11254.7,1860.50806848,21213508.958044972,378.63,377.68,381.57,370.0,28679.32834426,10793682.678408181,0.24897,0.24587,0.25011,0.24288,6083784.20915179,1498938.1344326956,3515.469970703125,3527.93994140625,3480.550048828125,3488.669921875,3488.669921875,3840630000,6.731234042553192
2020-10-15,11502.8,11317.9,11538.9,11200.0,1554.86226352,17615980.288342576,377.58,365.48,379.95,361.2,34031.54018545,12536676.186896835,0.24583,0.24006,0.24781,0.2376,6912368.3145541,1668458.6603322204,3453.719970703125,3489.080078125,3440.889892578125,3483.340087890625,3483.340087890625,3717640000,6.7324328945118825
2020-10-16,11317.9,11361.3,11402.8,11259.7,664.50882251,7530971.68771107,365.48,368.33,370.37,363.43,9621.73128689,3532140.100758399,0.24013,0.24061,0.24322,0.23866,2792918.5281086,673484.4427656648,3493.5,3515.760009765625,3480.449951171875,3483.81005859375,3483.81005859375,4675890000,6.697811089345031
2020-10-19,11750.1,11909.6,12032.3,11680.0,2412.2180752,28649157.196759578,379.25,368.53,380.69,365.66,22507.55959834,8371300.845562891,0.24565,0.24323,0.25028,0.24149,7284440.77037911,1785282.210184914,3493.659912109375,3502.419921875,3419.929931640625,3426.919921875,3426.919921875,4086200000,6.683665676707679
2020-10-20,11909.6,12785.1,13243.8,11887.5,5193.56775119,65214802.64620208,368.54,390.49,401.11,367.85,38382.10082857,14851878.391329836,0.24323,0.25104,0.25551,0.24264,12863859.43163672,3216159.008160302,3439.3798828125,3476.929931640625,3435.64990234375,3443.1201171875,3443.1201171875,3901260000,6.682303132938188
2020-10-21,12785.0,12967.7,13183.0,12678.5,3789.94848931,48976702.722525164,390.28,414.08,420.63,390.23,36350.30403718,14865090.260430388,0.25092,0.25722,0.26359,0.25092,9316627.47604441,2407452.5910215382,3439.909912109375,3464.860107421875,3433.06005859375,3435.56005859375,3435.56005859375,4097750000,6.655332433344583
2020-10-22,12967.7,12924.6,13040.9,12723.6,2034.84721128,26277001.121281907,413.9,409.33,419.16,401.5,27658.55355786,11390451.876755133,0.257,0.25476,0.25912,0.25011,7049799.51901688,1799285.4418847496,3438.5,3460.530029296875,3415.340087890625,3453.489990234375,3453.489990234375,4163630000,6.6813298367312415
2020-10-23,12923.9,13110.6,13163.9,12871.8,1351.85608735,17613345.272426426,409.32,412.11,416.5,407.2,15092.98611501,6218691.607179966,0.25478,0.2562,0.25759,0.2526,4005544.84231639,1022911.1883138984,3464.89990234375,3466.4599609375,3440.449951171875,3465.389892578125,3465.389892578125,3646570000,6.676535087719299
2020-10-26,13055.1,13636.9,13785.8,13038.6,2546.50539743,34302557.94228808,392.68,403.44,410.15,390.03,24827.55818134,9965672.80308684,0.24809,0.25259,0.25394,0.24751,5662433.01645968,1421966.417326936,3441.419921875,3441.419921875,3364.860107421875,3400.969970703125,3400.969970703125,3988080000,6.713089093831965
2020-10-27,13636.8,13270.8,13853.7,12892.7,3936.14923573,52496498.432018384,403.41,388.35,409.18,380.0,33628.0436572,13136674.197421424,0.25261,0.24546,0.25658,0.24434,8301621.08020498,2060004.912774069,3403.14990234375,3409.510009765625,3388.7099609375,3390.679931640625,3390.679931640625,3946990000,6.705966869506423
2020-10-28,13268.9,13455.0,13638.3,12974.3,2411.68085079,32168710.25714565,388.32,387.16,394.0,380.83,25150.46013573,9763246.979560317,0.24539,0.24234,0.24697,0.2396,5817060.85935942,1418816.920147777,3342.47998046875,3342.47998046875,3268.889892578125,3271.030029296875,3271.030029296875,5129860000,6.723373411784769
2020-10-29,13454.9,13556.7,13666.9,13113.0,2649.22723858,35442816.88749221,387.15,382.58,392.02,373.37,28281.9985759,10784262.690534048,0.24237,0.23863,0.24392,0.23059,9030489.13518902,2144185.679726079,3277.169921875,3341.050048828125,3259.820068359375,3310.110107421875,3310.110107421875,4903070000,6.709757347915242
2020-10-30,13557.3,13792.1,14100.0,13412.8,2556.24212234,35200579.641532674,382.57,386.53,393.89,380.35,19912.12311501,7715955.663040193,0.23867,0.23962,0.24322,0.23716,3897391.07350281,937993.2902243112,3293.590087890625,3304.929931640625,3233.93994140625,3269.9599609375,3269.9599609375,4840450000,6.681313044964952
2020-11-02,13550.8,14019.8,14060.6,13277.5,2630.70110277,35861491.18265641,383.07,387.94,390.0,370.4,24831.59522632,9435030.191930547,0.23496,0.23968,0.24373,0.22711,7762800.69674196,1830662.4236763013,3296.199951171875,3330.139892578125,3279.739990234375,3310.239990234375,3310.239990234375,4310590000,6.690868520425678
2020-11-03,14019.7,14141.3,14256.4,13529.2,3122.75651384,43464532.58476853,387.92,402.43,408.26,376.79,35893.86096536,14089223.636583285,0.2397,0.23755,0.2405,0.23216,7874877.72551881,1863940.8680292384,3336.25,3389.489990234375,3336.25,3369.159912109375,3369.159912109375,4220070000,6.682447444881217
2020-11-04,14141.3,15589.8,15746.2,14095.4,4809.04202935,71710999.89675146,402.44,416.71,420.25,396.5,47767.05608597,19518939.692475438,0.23765,0.24555,0.24725,0.23706,7316821.93641627,1770224.3036916032,3406.4599609375,3486.25,3405.169921875,3443.43994140625,3443.43994140625,4783040000,6.657964337513865
2020-11-05,15591.3,15578.3,15959.6,15179.5,5512.90554053,85899207.36239877,416.77,455.8,458.09,414.86,63824.31329522,27992056.8147602,0.24554,0.25875,0.26135,0.24505,13759362.33333623,3504299.355714957,3485.739990234375,3529.050048828125,3485.739990234375,3510.449951171875,3510.449951171875,4841190000,6.607423028258119
2020-11-06,15580.6,14814.6,15751.9,14344.5,4357.40480691,65926683.192981824,455.85,435.13,468.09,423.31,64680.09877733,29001995.933883723,0.2589,0.24896,0.26741,0.244,13475555.07927408,3456361.5352080157,3508.340087890625,3521.580078125,3484.340087890625,3509.43994140625,3509.43994140625,4833950000,6.610614995787699
2020-11-09,15326.8,15299.4,15458.1,15077.0,1185.11508329,18125019.560115036,444.33,450.31,455.1,438.95,21571.13991316,9657832.791803604,0.25061,0.25379,0.26461,0.24805,4705783.38532308,1201115.8174657049,3583.0400390625,3645.989990234375,3547.47998046875,3550.5,3550.5,8556610000,6.603972060927376
2020-11-10,15298.0,15688.4,15972.9,15272.2,1855.11283173,29009509.080747668,450.31,463.15,476.08,449.36,29847.24714194,13863196.093760181,0.25381,0.25591,0.26031,0.25227,6223893.72671037,1600122.9154359684,3543.260009765625,3557.219970703125,3511.909912109375,3545.530029296875,3545.530029296875,6024230000,6.6147527100270995
2020-11-11,15686.5,16297.1,16338.3,15450.0,2378.99407168,37911608.34948028,463.1,462.5,469.9,451.0,27075.51690003,12458658.430296246,0.25581,0.25491,0.25813,0.25045,3961668.39471374,1008984.4504607324,3563.219970703125,3581.159912109375,3557.0,3572.659912109375,3572.659912109375,4609970000,6.624426313105558
2020-11-12,16290.4,16320.9,16472.3,15954.2,1744.72060174,28383384.217556115,462.5,476.4,477.95,457.36,20740.82998779,9697147.955510886,0.25489,0.26591,0.26591,0.25377,5861853.93817118,1520687.1712899616,3562.669921875,3569.02001953125,3518.580078125,3537.010009765625,3537.010009765625,4890120000,6.624120091595285
2020-11-13,16320.8,16064.7,16325.8,15701.5,1143.28365949,18254961.328755774,476.4,460.64,477.37,452.04,18168.3071183,8402396.247775704,0.2659,0.26867,0.2776,0.26142,6472710.15244865,1741863.8839463477,3552.570068359375,3593.659912109375,3552.570068359375,3585.14990234375,3585.14990234375,4709670000,6.607786711807025
2020-11-16,16711.8,17665.7,17857.5,16527.0,3091.13241231,53473990.919201955,460.4,482.21,484.84,459.71,25812.28163822,12218693.42948352,0.28859,0.3145,0.32719,0.28812,8797254.54257253,2680915.997041885,3600.159912109375,3628.510009765625,3600.159912109375,3626.909912109375,3626.909912109375,5281980000,6.588757396449704
2020-11-17,17657.1,17775.4,18470.2,17112.2,4258.20139296,75996631.31537919,482.2,478.39,495.09,457.0,39848.46087111,19009985.30028351,0.31457,0.29418,0.323,0.2805,9057174.58259594,2669218.9429004146,3610.31005859375,3623.110107421875,3588.679931640625,3609.530029296875,3609.530029296875,4799570000,6.555462043427033
2020-11-18,17779.2,17805.7,18170.7,17339.5,2153.85752161,38367040.457280785,478.39,471.19,480.61,465.01,14607.49939677,6919234.80829929,0.29422,0.31231,0.31599,0.284,6389734.42240384,1906535.7712043177,3612.090087890625,3619.090087890625,3567.330078125,3567.7900390625,3567.7900390625,5274450000,6.557128412537916
2020-11-19,17802.8,18659.4,18808.6,17747.4,2195.47334822,40325078.22732226,471.24,510.08,514.13,470.75,32578.14978984,16285758.943484314,0.31233,0.34228,0.345,0.29725,6224372.53693265,1959819.1563771612,3559.409912109375,3585.219970703125,3543.840087890625,3581.8701171875,3581.8701171875,4347200000,6.586122379986477
2020-11-20,18659.4,18702.2,18964.9,18322.3,2063.26469505,38567436.62873336,510.05,552.36,553.25,502.88,37472.5055002,19804986.948328663,0.34228,0.48515,0.48899,0.32409,23421800.10581572,9530794.144881453,3579.31005859375,3581.22998046875,3556.85009765625,3557.5400390625,3557.5400390625,4218970000,6.56798448958948
2020-11-23,18370.3,19153.2,19412.5,17999.9,3392.94521173,64022858.32789234,608.52,605.16,622.56,575.0,58959.23507197,35824127.96187886,0.61557,0.68347,0.783,0.55,57415420.10729055,38346606.06816516,3566.820068359375,3589.81005859375,3552.77001953125,3577.590087890625,3577.590087890625,5036290000,6.569027812788842
2020-11-24,19160.0,18723.3,19480.0,18479.7,2559.63582582,48673730.691079915,605.08,569.45,605.96,541.0,43041.13616733,25145110.964274626,0.683,0.6307,0.72321,0.58,29528403.05665271,19252606.045501664,3594.52001953125,3642.31005859375,3594.52001953125,3635.409912109375,3635.409912109375,6267570000,6.586767804466919
2020-11-25,18722.2,17148.5,18913.1,16203.3,5594.26051216,96668242.7878757,569.44,519.8,576.93,480.0,99072.50481584,51276223.75872864,0.63069,0.5366,0.65163,0.44149,47482009.07578832,25242515.477218144,3635.5,3635.5,3617.760009765625,3629.64990234375,3629.64990234375,4902560000,6.576030277544155
2020-11-27,17139.2,17716.8,17873.8,16866.1,1841.96742642,32079169.7222846,518.62,537.6,547.83,506.91,32317.36561262,17121755.57839537,0.562,0.62615,0.64925,0.5386,38250456.62654922,23012686.09695512,3638.550048828125,3644.31005859375,3629.330078125,3638.35009765625,3638.35009765625,2778450000,6.577923167253817
2020-11-30,19693.8,18770.5,19888.9,18011.0,3564.56780269,68126598.18147728,616.56,585.64,635.73,510.0,85814.49382032,51194453.95595979,0.66404,0.61146,0.68053,0.58,25110761.17307252,15995426.549739318,3634.179931640625,3634.179931640625,3594.389892578125,3621.6298828125,3621.6298828125,6291400000,6.57746243739566
2020-12-01,18770.5,19206.0,19337.0,18325.0,2575.27420669,48748096.7064455,585.46,597.0,605.0,575.0,38281.40812376,22605812.611381285,0.61112,0.63072,0.63653,0.595,14991689.16462822,9226750.911419962,3645.8701171875,3678.449951171875,3645.8701171875,3662.449951171875,3662.449951171875,5403660000,6.570772058823529
2020-12-02,19202.9,19423.8,19602.9,18872.6,1633.73872106,31489486.287758023,597.0,616.0,623.39,586.01,25848.65599118,15714792.876977965,0.62966,0.63044,0.6417,0.61519,7749990.67311799,4864848.650513274,3653.780029296875,3670.9599609375,3644.840087890625,3669.010009765625,3669.010009765625,5029620000,6.564147190452512
2020-12-03,19425.4,18654.6,19525.9,18548.6,1794.75097912,34138071.04122698,615.98,567.3,620.0,565.37,34933.96435726,20731795.373364713,0.63019,0.55423,0.6342,0.53887,27124645.87790901,15859902.59176961,3668.280029296875,3682.72998046875,3657.169921875,3666.719970703125,3666.719970703125,5091760000,6.548185334540366
2020-12-04,18652.5,19147.0,19172.8,18505.7,914.51552453,17325178.560965244,567.3,596.78,597.0,561.06,15516.60118824,9065076.832697848,0.5535,0.58527,0.59604,0.54857,12828440.60049621,7439800.184443477,3670.93994140625,3699.199951171875,3670.93994140625,3699.1201171875,3699.1201171875,5086370000,6.531869397154371
2020-12-07,19169.0,18327.3,19293.4,18183.0,1367.1061265,25651244.01886165,591.32,555.04,595.0,549.17,32715.74137525,18690403.969016653,0.60808,0.55865,0.61031,0.5459,26553549.09004905,15436378.544136047,3694.72998046875,3697.409912109375,3678.8798828125,3691.9599609375,3691.9599609375,4788560000,6.539412928759894
2020-12-08,18326.3,18540.1,18635.5,17640.8,1871.18861253,34056580.84210679,554.82,573.4,577.99,530.2,33325.90198773,18486960.108716656,0.55846,0.58326,0.615,0.50386,50560231.84530394,27970978.467355065,3683.050048828125,3708.449951171875,3678.830078125,3702.25,3702.25,4549670000,6.530873369654945
2020-12-09,18540.0,18251.2,18552.2,17913.4,1255.37068042,22921047.21569847,573.21,558.8,575.5,548.31,17091.05652687,9591619.426615003,0.584,0.57243,0.59,0.55321,25673782.22313137,14699748.194959432,3705.97998046875,3712.389892578125,3660.5400390625,3672.820068359375,3672.820068359375,5209940000,6.537864398381369
